original_title,original_language,poster_path,language_name,vote_average
8½,it,/2cPK4xKtccKmYsCSpaFGWnfEsZX.jpg,Italian,8.137
C'è ancora domani,it,/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg,Italian,8.135
"“I Corti” di Aldo, Giovanni & Giacomo",it,/y3hEulMYSTQuvmI5jBTyWrcvJQX.jpg,Italian,8.1
La grande guerra,it,/aDvKsUb5y7GMNMz2HHNtuGww5t8.jpg,Italian,8.1
I soliti ignoti,it,/f5OxD8Nl0pR3DcYHtYhHRfpsmjl.jpg,Italian,8.1
La meglio gioventù,it,/jKFeWrVshmFj8uG056O4tT5ZNTE.jpg,Italian,8.105
L'arte della felicità,it,/yr0VKEmS4SR7sF3dDQ0cwKU7VMH.jpg,Italian,8.104
La dolce vita,it,/skFeWHHBwbQNfXep9OEdrQPJKoS.jpg,Italian,8.1
Una giornata particolare,it,/jzRn7N1mFowkQ5IkUkfWoxXJtYU.jpg,Italian,8.1
Una vita difficile,it,/uZSG01kHYoCj2EF19KjvKktDmO8.jpg,Italian,8.1
Me contro Te: Il film - La vendetta del Signor S,it,/sfeQTIRkJjWt8IPDSBcPqkrcaas.jpg,Italian,8.0
Sulla mia pelle,it,/rwPgE6fLxuJmPWi8fFjgENJMAjr.jpg,Italian,8.0
Rocco e i suoi fratelli,it,/pngL8AraChIDOiWnKF2o3S9kJzJ.jpg,Italian,8.024
Per qualche dollaro in più,it,/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg,Italian,8.016
Roma città aperta,it,/ijGV4v8JxgbNzgEhqKdzHdaZn8a.jpg,Italian,8.0
"Totò, Peppino e la... malafemmina",it,/rHsc35TLPliJAvbnmu8dvddiu96.jpg,Italian,8.014
Le notti di Cabiria,it,/xF4oCG3PLNbcrtPZbqB3BtkIbKg.jpg,Italian,8.0
Così parlò Bellavista,it,/jhcWCg9qdhPxKbewIgdhCtbBX9d.jpg,Italian,7.979
La notte,it,/xkd7wPJSIC76scBRHCFZ85uOH5d.jpg,Italian,8.0
Miseria e nobiltà,it,/yOwn3agwatgzHtEGJ8Dda9hANGj.jpg,Italian,8.0
Tre uomini e una gamba,it,/yhgfM1WTHu4Uiwa47FAGmBk4V7x.jpg,Italian,8.0
Un borghese piccolo piccolo,it,/kXaY6crK5zFh0W77FuQNeTBgJsU.jpg,Italian,8.0
Tel chi el telùn,it,/428vjrQpsNWSutMkB9Zndp6nIBq.jpg,Italian,8.0
Il postino,it,/cUaCpjVDefYShKyLmkcDsiPaBHn.jpg,Italian,7.9
Amarcord,it,/g3UKJ5LgVpycOxeusBI6IXa40kY.jpg,Italian,7.907
Divorzio all'italiana,it,/vZbdSpUFyFiDBBTY0AiSrN9f303.jpg,Italian,7.9
La strada,it,/rwjbT0zlsUDMztaCcWjlWuxaEL1.jpg,Italian,7.9
Umberto D.,it,/5I7SYsNQmZRZpQ2MAarIQYU9vaX.jpg,Italian,7.886
La battaglia di Algeri,it,/Df9SP4FgPMrIQBw5WOGtSi3fnT.jpg,Italian,7.9
Mamma Roma,it,/uVMv0t9JhisONjI2kMoTpcWL4oo.jpg,Italian,7.9
Perfetti sconosciuti,it,/j7dkRtff8xTV7xDDNbgqstb46fv.jpg,Italian,7.862
Il marchese del Grillo,it,/ew6UD5tZhADSctIhkbN9RSoyBVv.jpg,Italian,7.8
La ciociara,it,/biWDAUQD58enMEcyO2BqIVSycF4.jpg,Italian,7.8
Per un pugno di dollari,it,/lBwOEpwVeUAmrmglcstnaGcJq3Y.jpg,Italian,7.833
La migliore offerta,it,/ibDGPgUZn6vxHiSgt2xeQyFp8Np.jpg,Italian,7.825
Fantozzi,it,/b3R1LWvraY6RJWfIu3aLXBF1ra8.jpg,Italian,7.8
Novecento,it,/deWzfCC59tmtEQvKSmflDe14FvR.jpg,Italian,7.817
Esterno Notte (parte I),it,/poKLoKFdhL12xEFE3PrEoFqqJPl.jpg,Italian,7.815
La classe operaia va in paradiso,it,/gulAszCUPjuBtDd6NudgLTBu3i5.jpg,Italian,7.811
I pugni in tasca,it,/xEMvB9iuUD8Ol4MeUZxVpoRHopl.jpg,Italian,7.8
I cento passi,it,/dpQpjLslfQlpDv7eCVRDPQAKgqs.jpg,Italian,7.796
Io capitano,it,/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg,Italian,7.79
Non essere cattivo,it,/taSfNqBkM6fVexayWLKcqHxMg7a.jpg,Italian,7.786
Sciuscià,it,/qhhbo7rzJ1U8y1jW5cpR2j5GhvR.jpg,Italian,7.8
Bellissima,it,/kVIatSc6RibbNq8NoCduIINUw58.jpg,Italian,7.8
Non ci resta che piangere,it,/cnhfXiqrJppDvo6nc5QgOAtRp2z.jpg,Italian,7.749
Profondo rosso,it,/wq7RxV5gMvgO0EKeWpNhegnpJBh.jpg,Italian,7.749
Accattone,it,/113ts2Bmm5CZ3YJMwfCU9XGFCAf.jpg,Italian,7.7
L'eclisse,it,/oXoe0Fp92Yw3mMJ9Vq0hPlaMELg.jpg,Italian,7.7
Il gattopardo,it,/riSUxwoK3xjkOgy6YJSvPhi7cO6.jpg,Italian,7.7
La banda degli onesti,it,/eIxcQHq9WDWmcDoJ1qVxhQWlstX.jpg,Italian,7.7
Matrimonio all'italiana,it,/1VVQFXwr4i6QSAoPnCs9UmGTUVw.jpg,Italian,7.7
La terra trema,it,/oMg4wu9la7BCbcTj8k8H6qHbOuZ.jpg,Italian,7.7
L'armata Brancaleone,it,/SObRXKlirfDasmA6hdr9IMFNYt.jpg,Italian,7.7
Germania anno zero,it,/sdxegsjrrvujXvv2GLPENyDlWDI.jpg,Italian,7.701
Giù la testa,it,/l91bdMjPYUXRLjOnBosxCGickKa.jpg,Italian,7.7
"Film d'amore e d'anarchia - Ovvero ""Stamattina alle 10 in via dei Fiori nella nota casa di tolleranza...""",it,/90kJjNNAXIy1GCYQRbv2wrwdbPy.jpg,Italian,7.7
Il traditore,it,/bjb1zKlyw85hYwDXzz2UM6XqjUU.jpg,Italian,7.7
La gabbianella e il gatto,it,/9tuNSBnodER4Dxot2b2fmbCvIEM.jpg,Italian,7.7
Il posto,it,/xbAOC6mza20u2fHAVCkDn8xXluO.jpg,Italian,7.7
Totòtruffa '62,it,/kVmynlDhwKDgpzIwnk1C8RGE5Mm.jpg,Italian,7.7
Chiedimi se sono felice,it,/qCBmNunSpKRlPyjOZXbqTN1usTH.jpg,Italian,7.7
Il conformista,it,/nLJjFRqIJAK8qz0OKYnpKCblZNK.jpg,Italian,7.649
Amici miei - Atto II°,it,/dCecKtLk2MOkFti5aYKu0WFe5BG.jpg,Italian,7.6
I vitelloni,it,/boqcM6bhQICnNue4pkgmauj9JN3.jpg,Italian,7.6
Sedotta e abbandonata,it,/qexsWOAxpuwGgzhnIoNPSwD8pa7.jpg,Italian,7.6
Le otto montagne,it,/ohD87uTlwOgNuUEYaW82ew9Eds7.jpg,Italian,7.639
Mediterraneo,it,/omFU47TZSR7xAAZcDHKM48SmVwe.jpg,Italian,7.637
Ricomincio da tre,it,/lS0X9KScgkUbhiu6lOHBya8z9R2.jpg,Italian,7.633
L'albero degli zoccoli,it,/ld4l2XWuECX6c6lWd2BWv1olg2N.jpg,Italian,7.6
Il Divo,it,/g1bgM34ZGldqcGkucmaGZe4pMBu.jpg,Italian,7.621
Sbatti il mostro in prima pagina,it,/lpbmcbPcL7Bj8VTimnSt5uuG6C3.jpg,Italian,7.6
Don Camillo,it,/bDbzuBgsgZ5VVljMHNni3gJK9Qx.jpg,Italian,7.6
Todo modo,it,/2AEPuT7lFo0sZgFq8atUioOgagj.jpg,Italian,7.6
"Totò, Peppino e i fuorilegge",it,/l6OitXFpCOjyNjfnADy99vwnSjt.jpg,Italian,7.6
Sacco e Vanzetti,it,/pgAoI8h6lKLKenW8aKmdNd7AFwJ.jpg,Italian,7.6
Diamanti,it,/l9Gwwr7nMQzCsOZ9B0b6FlOWTU6.jpg,Italian,7.602
Scusate il ritardo,it,/zfjaHGdhXEauoz8JFSZjN0li0I7.jpg,Italian,7.6
Tutti a casa,it,/xD9VusieQYGabQgMtKn06ZKZSvn.jpg,Italian,7.6
Cani arrabbiati,it,/coPfiRtfFvbEOJra64hnlXMsY8w.jpg,Italian,7.6
Paisà,it,/r5IGAFASCXmp8m51vUbER3WwVcB.jpg,Italian,7.6
Le avventure di Pinocchio,it,/xjoYc9umKoZHTVr2B0uBbn3bCXj.jpg,Italian,7.6
Le conseguenze dell'amore,it,/2ubdrvMHcRTFzkUdmSIuvupLqRS.jpg,Italian,7.6
È stata la mano di Dio,it,/kreVxr5moB7K52IGGV1BGAn6nq1.jpg,Italian,7.549
Lo chiamavano Trinità...,it,/qY7iV4BJD5IXJU4iXlcZxKN8s9w.jpg,Italian,7.549
Il Grido,it,/anUoCgC45XL1nmLJoXD1kVKnwka.jpg,Italian,7.547
L'avventura,it,/7kUXAS8K7Ihw1T1mhARjnLuMVk3.jpg,Italian,7.546
Veloce come il vento,it,/nicStobkEYh9iJO6CC3UqolQRsK.jpg,Italian,7.542
Divaldo: O Mensageiro da Paz,pt,/a0qUWUddEMySjvvOUpAAlXWNrZt.jpg,Portuguese,8.504
Cidade de Deus,pt,/k7eYdWvhYQyRQoU2TB2A2Xu2TfD.jpg,Portuguese,8.427
O Auto da Compadecida,pt,/xWCKF7hgOicb3A0XiY13SdlwRcn.jpg,Portuguese,8.415
Minha Mãe é uma Peça 3: O Filme,pt,/zw77BFPGJ73Lig8GwRzYj1XHq53.jpg,Portuguese,8.199
Central do Brasil,pt,/zJvp7XjQ2LhPbDVYhFXyucs40vR.jpg,Portuguese,8.133
O Pagador de Promessas,pt,/cN8Lk5bm4dQX8enBPP5LxQRdn9k.jpg,Portuguese,8.1
Ilha das Flores,pt,/8eBYpkO9dvFBtfb9gZWmbFpmE7E.jpg,Portuguese,8.1
Tropa de Elite,pt,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,Portuguese,8.05
Que Horas Ela Volta?,pt,/u1tDQun2iJAzersd94S8P47WEOL.jpg,Portuguese,8.037
Depois do Universo,pt,/AlAP6WRSBuf5cP8OgpHTF45BPUp.jpg,Portuguese,8.0
Bingo: O Rei das Manhãs,pt,/fqIF4ERm1tmBRHZQs32DdIAM9OS.jpg,Portuguese,7.986
Bicho de Sete Cabeças,pt,/x6NXI2jvi9iKbzjjHRMtZ7mCPjB.jpg,Portuguese,7.976
Pixote: A Lei do Mais Fraco,pt,/zaBtclnYKv2JkgRDQ7OiFtWHm4e.jpg,Portuguese,7.975
Ainda Estou Aqui,pt,/gZnsMbhCvhzAQlKaVpeFRHYjGyb.jpg,Portuguese,7.96
Hoje Eu Quero Voltar Sozinho,pt,/vrcExEZLBuEQMpZw9SC47MurzYZ.jpg,Portuguese,8.0
Estômago,pt,/mo9utQQ9nurl2ELWUzS4e3WHGDm.jpg,Portuguese,7.9
A Vida Invisível,pt,/dHmy5vHcEfeBfy72sWxAdeSBLmn.jpg,Portuguese,7.877
Minha Vida em Marte,pt,/tJHWvQOdOj7G52wMKwq7heRUrkj.jpg,Portuguese,7.8
Tropa de Elite 2,pt,/c7yCrf3PTSdp6RMGktZQhzFcFFM.jpg,Portuguese,7.816
Lisbela e o Prisioneiro,pt,/6x4QUsGfItD1E4zjYpRPES6Hini.jpg,Portuguese,7.8
Eu Não Quero Voltar Sozinho,pt,/zcTp4w9OzAqD1G4lugOtG8sqm3T.jpg,Portuguese,7.7
Minha Mãe é uma Peça: O Filme,pt,/2kj8VJEcqcxPmbuIjh5wf6FjMBH.jpg,Portuguese,7.739
Ricos de Amor,pt,/dVqRATKlpCoWy96lfxiHc9TY9An.jpg,Portuguese,7.7
Primos,pt,/2o0pzmuQKFhuPnz4hvpfjd3BlNR.jpg,Portuguese,7.7
Minha Mãe é uma Peça 2: O Filme,pt,/eDApDWU6r9zxk9MZLc6rfnBb3vu.jpg,Portuguese,7.684
Bacurau,pt,/ojfHP9yLL7V69c5CSVChLCjpWp.jpg,Portuguese,7.673
Marighella,pt,/9Wdrdooav23KNxOntYYFJ6ddXD7.jpg,Portuguese,7.7
Democracia em Vertigem,pt,/mIbPkZelgguJMPOx9vvCb5oqMxI.jpg,Portuguese,7.7
Turma da Mônica: Laços,pt,/4TbHNFN6Ez4JB9AoiRYVoJosd7D.jpg,Portuguese,7.6
Carandiru,pt,/kKAgIMwQWQ6u4s0c56XKSDX3vAs.jpg,Portuguese,7.6
"O Que é Isso, Companheiro?",pt,/zkA5riIdjtanpSoTNh3icKNjACZ.jpg,Portuguese,7.5
O Homem Que Copiava,pt,/3RsEkEdLEFd0Q5HThqMd4X8tYZk.jpg,Portuguese,7.491
Aquarius,pt,/9hwkjmtl3HCXe7JW2BVSyjLXHCo.jpg,Portuguese,7.5
Ônibus 174,pt,/30v64yPfBbNSmnYHShExuWlXUJh.jpg,Portuguese,7.4
O Lobo Atrás da Porta,pt,/1aTMhlTtBWwEuZ0PRJeKah1YNby.jpg,Portuguese,7.4
O Filme da Minha Vida,pt,/tZ544US8qblE1saWrvbH2U17vUD.jpg,Portuguese,7.4
Tudo Bem no Natal Que Vem,pt,/pv4e8yKGMJAaZihYPFUjYHsG8Ob.jpg,Portuguese,7.4
Carrossel: O Filme,pt,/7mFT1RnjzI83o65kh6NRsg2P8V8.jpg,Portuguese,7.3
O Menino e o Mundo,pt,/g5Lyl1LtntJ0zJfOGynGeRE9kED.jpg,Portuguese,7.316
Terra em Transe,pt,/kuBU2eGzZyCBYxChYBUGbyTQ052.jpg,Portuguese,7.3
Pelé,pt,/tX2gco2U4MlKEWwM4UkiIf1C74e.jpg,Portuguese,7.298
Abril Despedaçado,pt,/zkNQBhT8op04I1JYwRqNhjX4quD.jpg,Portuguese,7.3
"Fala Sério, Mãe!",pt,/p4YiseA6zPrXQMAJ7dj9GxCTHmo.jpg,Portuguese,7.3
Tim Maia,pt,/kVE2wZU3Xd4yQDKSOwIrLhGGoB3.jpg,Portuguese,7.242
Nosso Lar,pt,/aUsqP3347kkNIbcx05uglDIs5jb.jpg,Portuguese,7.237
O Homem do Futuro,pt,/cWfdBMbe3SodE14h3VptXy6sQZm.jpg,Portuguese,7.235
Os Dez Mandamentos: O Filme,pt,/yctfYDrHAPcJP54D2BCH9R5GTY2.jpg,Portuguese,7.2
O Palhaço,pt,/v2SKEIl8PxRHZGHhrLCIxRKb0UN.jpg,Portuguese,7.2
O Ano em Que Meus Pais Saíram de Férias,pt,/3lggNTaBwOd4QIKcH3lZMTLDKLj.jpg,Portuguese,7.2
Última Parada 174,pt,/qvSZA7HIJMelYSaQ7ObBCylDnsX.jpg,Portuguese,7.2
Elis,pt,/yucOU7hj0lA7YvCbUAbGYjbVfmM.jpg,Portuguese,7.2
Olga,pt,/ve01irNcrWnjy7YqwXEk81T2tt7.jpg,Portuguese,7.2
Meu Nome não é Johnny,pt,/mKDKutX0bCvg401k68U9Nt7EG0y.jpg,Portuguese,7.1
Ana e Vitória,pt,/cgpI8BlXW5OWWUQc1A1zFrMRrBG.jpg,Portuguese,7.1
Deus e o Diabo na Terra do Sol,pt,/keNDV8nbgVLiCUyzObisEDxdAI4.jpg,Portuguese,7.1
O Cheiro do Ralo,pt,/6HdXOlKdtB2eRawMkliz638a7vc.jpg,Portuguese,7.111
Cazuza: O Tempo Não Pára,pt,/ws9bdPeIE4Oq8JT4zsvC0BDmX9z.jpg,Portuguese,7.1
O Som ao Redor,pt,/gX5bvUtJZaBjWwq8lSwGOIJN5jM.jpg,Portuguese,7.1
Limite,pt,/ww86fjQRTBwwA2aRFV0QiPFTyhe.jpg,Portuguese,7.1
"Saneamento Básico, o Filme",pt,/oIiIV61Q2x7vE62sE1TyNGxraT2.jpg,Portuguese,7.1
Cidade dos Homens,pt,/8x7C0WF0oJDnfdeWkuaaHj4BbqL.jpg,Portuguese,7.1
Tabu,pt,/mtr1ztUkJs6jsYdzK3gBLsuffr4.jpg,Portuguese,7.1
7 Prisioneiros,pt,/5svMKCGnR6Yvj8wxldvDvgUi0Jk.jpg,Portuguese,7.047
Polícia Federal: A Lei é Para Todos - Os Bastidores da Operação Lava Jato,pt,/lYOBHagDwOv66TUzRy265qSWwTP.jpg,Portuguese,7.0
Morto Não Fala,pt,/tTSt1gKXu1ttBVPAsH9Tl05qEyQ.jpg,Portuguese,6.993
Orfeu Negro,pt,/fJWzdNRnfjcJuaZiKqaSURFV6Lg.jpg,Portuguese,7.0
"Ó Paí, Ó",pt,/5xmBBt6NvPs4sbQWxqd0UrGVcn8.jpg,Portuguese,7.0
"Cinema, Aspirinas e Urubus",pt,/8lCLU3vMgauPutirtcbHDC3pRUI.jpg,Portuguese,6.909
Casa Grande,pt,/e6xbFgfnpDilkxnXzDlEhYi9qnP.jpg,Portuguese,6.9
Medida Provisória,pt,/8wdCvVsQGf76QOWDqcrgobLjWLb.jpg,Portuguese,6.9
Os Farofeiros,pt,/tSUGsF1GSNLZAEjeePsDlHBhG0a.jpg,Portuguese,6.9
2 Coelhos,pt,/a10bWLpmCSlfz2olvOprIWUdras.jpg,Portuguese,6.881
Dona Flor e Seus Dois Maridos,pt,/jTkw5nnrYT0KpAAEm0wNdgQ7Bu3.jpg,Portuguese,6.8
Os Normais: O Filme,pt,/tHjY3Uv518YxjTGA1jO3glwfytW.jpg,Portuguese,6.8
Cabras da Peste,pt,/rzcdLb0BhPaUJjD2jEcfRMiwOgh.jpg,Portuguese,6.839
2 Filhos de Francisco: A História de Zezé di Camargo & Luciano,pt,/ub8vYfI1zgW4WItWDQ5mT6q5tzQ.jpg,Portuguese,6.8
Cidade de Deus: 10 Anos Depois,pt,/dz3ynaQbL0etAuAv119jH8DfoEJ.jpg,Portuguese,6.8
Entre Abelhas,pt,/dGZNN70ffCyOsYqqMTYFeMySxjB.jpg,Portuguese,6.8
Somos Tão Jovens,pt,/sakpWhGTY1ipnHDWAB4LvKawskp.jpg,Portuguese,6.8
Carga Máxima,pt,/6yx14lSACNJ2zRoYyXqecf3QNgr.jpg,Portuguese,6.8
Os Homens São de Marte... E é pra Lá Que Eu Vou!,pt,/Aa0RQfTuGNgvOzNzhIT6G0KnB0U.jpg,Portuguese,6.7
À Meia Noite Levarei Sua Alma,pt,/sbZPx7322ZUvBJa7qTxhNmVBqTY.jpg,Portuguese,6.7
Amor.com,pt,/6i8TdiQQ9d8uvtPcYVkzSWZQ4fQ.jpg,Portuguese,6.7
Confissões de uma Garota Excluída,pt,/fRxz9cKaCOF5noUBvoA6cebOdUE.jpg,Portuguese,6.7
S.O.S Mulheres ao Mar,pt,/3cB6m75oYbbuRI9K1Tgi2DBKhw9.jpg,Portuguese,6.7
Pai em Dobro,pt,/yPVy1YUnXUKck11KwaPfKDAr42P.jpg,Portuguese,6.7
Meus 15 Anos,pt,/oF915XBphUKpnzro1WjOP01XVEp.jpg,Portuguese,6.7
Do Começo ao Fim,pt,/onweiIAA6n7FqL4ryVnDsTIdSPn.jpg,Portuguese,6.6
Operações Especiais,pt,/nq7iMDsMGhctGWYdA5SUCOZdNOl.jpg,Portuguese,6.6
S.O.S.: Mulheres ao Mar 2,pt,/aQKthnMTPMTOJmHepgWMOQhE7qX.jpg,Portuguese,6.6
O Animal Cordial,pt,/o7TZODLR9pMhKypYclFDdo1Z68o.jpg,Portuguese,6.6
As Boas Maneiras,pt,/dFGfmI9tIWCpEZbGUhI40uznL1F.jpg,Portuguese,6.6
Diários de Intercâmbio,pt,/tladXTnCvsMDqJI8RiU3LpasSbT.jpg,Portuguese,6.5
O Vendedor de Sonhos,pt,/rQHracIHIkBV5lrveqmEw46Q5YE.jpg,Portuguese,6.5
Mais Forte que o Mundo - A História de José Aldo,pt,/j4oW0FlldK57LPVd8GPJDD12Ow5.jpg,Portuguese,6.5
Bruna Surfistinha,pt,/vpI6uFwmYspG9lGoGXJdXkVuajV.jpg,Portuguese,6.5
De Pernas pro Ar,pt,/m8tcxGK8liu31vj2vwidON5jPWY.jpg,Portuguese,6.5
Os Salafrários,pt,/gd9PcIgzV3YWa0c7iCECG1TuXX5.jpg,Portuguese,6.5
Cinderela Pop,pt,/rhEMGSlmtfvUYdGuE3M1dB0SmOA.jpg,Portuguese,6.4
Até que a Sorte nos Separe,pt,/xAd1DeclHsJ0lnrizw4bTYivFqB.jpg,Portuguese,6.4
کلوزآپ ، نمای نزدیک,fa,/m9HG2N9ZKCmNN9qOHJTNyy18wn3.jpg,Persian,7.9
خانه‌ی دوست کجاست؟,fa,/aU9WdjwfKTiBsiIh9Vgjr4onhnD.jpg,Persian,7.9
بچه‌های آسمان,fa,/jWqh1CJWAEcxckMRrf6ARhIEh0R.jpg,Persian,7.9
جدایی نادر از سیمین,fa,/wQVvASmpm8jGhJBQU20OkoMcNzi.jpg,Persian,7.893
برادران لیلا,fa,/onQUSikPNXVvoT3wCLzHgiOPrHT.jpg,Persian,7.685
طعم گيلاس,fa,/u6GYH4HyR0BVwpqFuTOc2g4KB1L.jpg,Persian,7.669
زندگی و دیگر هیچ,fa,/100CuZjqxtcbDvZ5qPsoi1VEU5n.jpg,Persian,7.7
Zamani barayé masti asbha,fa,/hQv7sCP0FddDwVo243Fpf32u4uR.jpg,Persian,7.6
رنگ خدا,fa,/rQ1t23NAGJDv9oNfHEAsxhuiAOG.jpg,Persian,7.5
شیطان وجود ندارد,fa,/AmMUP11ZWRqR08DmyigNmbG8Sit.jpg,Persian,7.5
چهارشنبه سوری,fa,/7PHP13zg4Ym5kzTwts6WM2xovxn.jpg,Persian,7.453
درباره الی‎‎,fa,/ctLrMQrg3kss2JO7OIr7RVdN5an.jpg,Persian,7.446
زیر درختان زیتون,fa,/xcwCF0YTyAOMrVLgXHjvPP0gGbh.jpg,Persian,7.4
قهرمان,fa,/kQOTWC30v2IiBLJyJ0o24SMmV7C.jpg,Persian,7.344
خانه سیاه است,fa,/wluMslvdWb5OKA0CsfHMPUzYc1k.jpg,Persian,7.3
عنکبوت مقدس,fa,/6ObJ4x7m1F5QRY06WzOxNJQHwGb.jpg,Persian,7.3
ده,fa,/6qOJ6COcbJ3X8JmZI6A7VroGsn2.jpg,Persian,7.3
فروشنده,fa,/x4PIuYU5ZMMXiTrheNR8vCTYPBf.jpg,Persian,7.237
متری شش و نیم,fa,/ujNhy2Vu7S1FHuwePMIYMkIbGTj.jpg,Persian,7.2
باد ما را خواهد برد,fa,/tzrqZungDYA3Djp61NWUm7DtxNI.jpg,Persian,7.1
Syngué Sabour - Pierre de patience,fa,/1Ed2STYKoR8zLQGBdPZsmf65xsb.jpg,Persian,7.083
تاکسی,fa,/pZf8wgEZOpTKte43MFwH44tb2x8.jpg,Persian,7.048
خرس نیست,fa,/AqxE1Pm7EmnhKDe6pXBJF4sHLMU.jpg,Persian,6.882
آفساید,fa,/9BDtD58nuNFyByMAoTLdFNHX5qZ.jpg,Persian,6.875
جاده خاکی,fa,/vJziqfgyEmY1kimb1vbMqEJdYKI.jpg,Persian,6.829
بدون تاریخ بدون امضا,fa,/rXkqjUCeuJGTuMR0gPaBCh6iEld.jpg,Persian,6.8
سه رخ,fa,/clpmeXLRg65zGGP1zoyYOLIakQG.jpg,Persian,6.711
زیر سایه,fa,/bsHpzc7mVbJfZBaD0EISJkm3f3H.jpg,Persian,6.493
آن شب,fa,/vHoeIopknC6fCUTJfagDGwr6qmf.jpg,Persian,5.7
The Way to the Heart,en,/xFKzEhOhkPwMxWms1n15xLMCXa2.jpg,English,9.9
Nude,en,/x6dCEObeulV087wlJeYEvp7D0at.jpg,English,9.5
Kill Shot,en,/5kCEHZnUeAZFJvE3l8K5OYjIwjj.jpg,English,9.2
The Shawshank Redemption,en,/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg,English,8.707
The Godfather,en,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,English,8.686
Selena Gomez: My Mind & Me,en,/usJxHVxT70lAA7AynnZlmPth7R3.jpg,English,8.66
Lady Gaga Presents: The Monster Ball Tour at Madison Square Garden,en,/o4R7ZyMAatFpCJiT2ELSwfaaCoX.jpg,English,8.604
Michael Jackson: Live in Bucharest - The Dangerous Tour,en,/fojSl7uLpxE6YCPVvtMG8e0I6Uo.jpg,English,8.6
¿Quieres ser mi hijo?,en,/9GuvODahvuFqdhuZ16aBLR4UJoP.jpg,English,8.6
The Godfather Part II,en,/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,English,8.568
Nirvana: Unplugged In New York,en,/6WIYa58aG4wW7NaTGsgPo5ZT7Ad.jpg,English,8.6
Schindler's List,en,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,English,8.563
12 Angry Men,en,/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg,English,8.546
Everybody’s Everything,en,/wbMkjkNX8VylPVLmQ2Dp6i5iayY.jpg,English,8.521
The Dark Knight,en,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,English,8.519
Folklore: The Long Pond Studio Sessions,en,/4iroJUn8YuQBekDwGy7r61YHXiu.jpg,English,8.5
The Green Mile,en,/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg,English,8.504
Pulp Fiction,en,/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,English,8.489
The Lord of the Rings: The Return of the King,en,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,English,8.482
Taylor Swift: The 1989 World Tour - Live,en,/zwRGig0N8l6v5WxdrmwSBEBToAe.jpg,English,8.5
Queen: Live at Wembley Stadium,en,/he2VSGKspGL4iSFe0ggGMcvYlQh.jpg,English,8.5
Forrest Gump,en,/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg,English,8.467
GoodFellas,en,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,English,8.456
Interstellar,en,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,English,8.453
David Attenborough: A Life on Our Planet,en,/zSKwyUDKDHiFU5syTTvQRDcGBPS.jpg,English,8.4
Fight Club,en,/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,English,8.438
Psycho,en,/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,English,8.423
The Lord of the Rings: The Fellowship of the Ring,en,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,English,8.418
One Flew Over the Cuckoo's Nest,en,/kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg,English,8.413
Gabriel's Inferno,en,/yXRoyYzIo17HfANn07oXYdyBy4h.jpg,English,8.411
Lemonade,en,/m8Kr7GwRFKh7sdd9wy2tQYPGaOY.jpg,English,8.41
Once Upon a Time in America,en,/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg,English,8.41
The Lord of the Rings: The Two Towers,en,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,English,8.402
No Half Measures: Creating the Final Season of Breaking Bad,en,/ApitDfnYDwFNOPfyVuhW5ElWzhe.jpg,English,8.4
Spider-Man: Into the Spider-Verse,en,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,English,8.4
One Direction: Where We Are - The Concert Film,en,/8b8DHnN9R8lRMbflfnNAV87qGZQ.jpg,English,8.4
DC Showcase: Death,en,/4Ni5u7VMFbw4kIpqx5wKqjlFVwA.jpg,English,8.4
The Empire Strikes Back,en,/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg,English,8.391
Primal: Tales of Savagery,en,/9NBBkdxH0TjQEBSN2AzeE1sgsF9.jpg,English,8.383
O.J.: Made in America,en,/ubXcFOttFt8HINYgeuETwb6x3B7.jpg,English,8.383
The Phantom of the Opera at the Royal Albert Hall,en,/1vf1ryVPBSV2J8dOfCmyv3u0Vu4.jpg,English,8.4
Gabriel's Inferno: Part II,en,/x5o8cLZfEXMoZczTYWLrUo1P7UJ.jpg,English,8.379
